type,expiry,strike,oi,change
P,2612,47750,5,0
P,2612,48000,4326,0
P,2612,48250,10,0
P,2612,48500,309,0
P,2612,48750,4,0
P,2612,49000,3639,2
P,2612,49250,210,2
P,2612,49500,2325,2
P,2612,49750,78,3
P,2612,50000,9253,-1
P,2612,50250,16,0
P,2612,50500,1709,11
P,2612,50750,49,0
P,2612,51000,1885,0
P,2612,51250,11,7
P,2612,51500,270,0
P,2612,51750,3,0
P,2612,52000,2906,0
P,2612,52250,525,0
P,2612,52500,734,0
P,2612,53000,2011,0
P,2612,53250,188,0
P,2612,53500,207,0
P,2612,53750,45,0
P,2612,54000,3605,2
P,2612,54250,3,0
P,2612,54500,784,0
P,2612,54750,32,0
P,2612,55000,4912,-98
P,2612,55250,1,0
P,2612,55500,101,0
P,2612,55750,23,0
P,2612,56000,2644,3
P,2612,56250,46,0
P,2612,56500,321,0
P,2612,56750,12,0
P,2612,57000,2434,0
P,2612,57250,28,0
P,2612,57500,986,0
P,2612,57750,1,0
P,2612,58000,1976,0
P,2612,58250,65,0
P,2612,58500,862,0
P,2612,59000,2405,0
P,2612,59250,61,1
P,2612,59500,250,0
P,2612,60000,9987,301
P,2612,60250,48,8
P,2612,60500,200,0
P,2612,61000,1342,-1
P,2612,61250,10,0
P,2612,61500,1,0
P,2612,62000,3460,0
P,2612,62250,250,0
P,2612,62500,1087,0
P,2612,63000,2956,-2
P,2612,63250,55,0
P,2612,63500,600,0
P,2612,63750,55,0
P,2612,64000,2031,0
P,2612,64500,175,0
P,2612,64625,25,25
P,2612,65000,4548,151
P,2612,65500,605,0
P,2612,65750,15,0
P,2612,66000,1038,0
P,2612,66500,750,0
P,2612,67000,1591,1
P,2612,67250,25,0
P,2612,67500,25,0
P,2612,68000,1900,0
P,2612,68500,203,0
P,2612,68750,100,0
P,2612,69000,1570,0
P,2612,70000,1653,0
P,2612,71000,31,0
P,2612,72000,120,0
P,2612,72500,420,0
P,2612,73000,4,0
P,2612,74000,101,0
P,2612,76000,300,0
P,2612,80000,3700,0
P,2612,90000,3,0
